Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
259,Tunnel_Well_3,40,0,,,,1568.3104,-5796.7704,-123.9323,,
260,Tunnel_Well_3,40,0,,,,1565.6846,-5796.7431,-125.1564,,
261,Tunnel_Well_3,40,0,,,,1562.8862,-5796.7264,-125.9061,,
262,Tunnel_Well_3,40,0,,,,1560,-5796.7208,-126.1585,,
263,Tunnel_Well_3,40,0,,,,1557.1138,-5796.7264,-125.9061,,
264,Tunnel_Well_3,40,0,,,,1554.3154,-5796.7431,-125.1564,,
265,Tunnel_Well_3,40,0,,,,1551.6896,-5796.7704,-123.9323,,
266,Tunnel_Well_3,40,0,,,,1549.3164,-5796.8075,-122.271,,
267,Tunnel_Well_3,40,0,,,,1547.2678,-5796.8531,-120.2229,,
268,Tunnel_Well_3,40,0,,,,1545.606,-5796.906,-117.8502,,
269,Tunnel_Well_3,40,0,,,,1544.3816,-5796.9646,-115.2251,,
270,Tunnel_Well_3,40,0,,,,1543.6317,-5797.027,-112.4274,,
271,Tunnel_Well_3,40,0,,,,1543.3792,-5797.0913,-109.5419,,
272,Tunnel_Well_3,40,0,,,,1543.6317,-5797.1556,-106.6565,,
273,Tunnel_Well_3,40,0,,,,1544.3816,-5797.218,-103.8587,,
274,Tunnel_Well_3,40,0,,,,1545.606,-5797.2766,-101.2336,,
275,Tunnel_Well_3,40,0,,,,1547.2678,-5797.3295,-98.8609,,
276,Tunnel_Well_3,40,0,,,,1549.3164,-5797.3751,-96.8128,,
277,Tunnel_Well_3,40,0,,,,1551.6896,-5797.4122,-95.1515,,
278,Tunnel_Well_3,40,0,,,,1554.3154,-5797.4395,-93.9274,,
279,Tunnel_Well_3,40,0,,,,1557.1138,-5797.4562,-93.1777,,
280,Tunnel_Well_3,40,0,,,,1560,-5797.4618,-92.9253,,
281,Tunnel_Well_3,40,0,,,,1562.8862,-5797.4562,-93.1777,,
282,Tunnel_Well_3,40,0,,,,1565.6846,-5797.4395,-93.9274,,
283,Tunnel_Well_3,40,0,,,,1568.3104,-5797.4122,-95.1515,,
284,Tunnel_Well_3,40,0,,,,1570.6836,-5797.3751,-96.8128,,
285,Tunnel_Well_3,40,0,,,,1572.7322,-5797.3295,-98.8609,,
286,Tunnel_Well_3,40,0,,,,1574.394,-5797.2766,-101.2336,,
287,Tunnel_Well_3,40,0,,,,1575.6184,-5797.218,-103.8587,,
288,Tunnel_Well_3,40,0,,,,1576.3683,-5797.1556,-106.6565,,
289,Tunnel_Well_3,40,0,,,,1576.6208,-5903.26,-111.9093,,
290,Tunnel_Well_3,40,0,,,,1576.3683,-5903.1957,-114.7948,,
291,Tunnel_Well_3,40,0,,,,1575.6184,-5903.1333,-117.5925,,
292,Tunnel_Well_3,40,0,,,,1574.394,-5903.0747,-120.2176,,
293,Tunnel_Well_3,40,0,,,,1572.7322,-5903.0218,-122.5903,,
294,Tunnel_Well_3,40,0,,,,1570.6836,-5902.9762,-124.6384,,
295,Tunnel_Well_3,40,0,,,,1568.3104,-5902.9391,-126.2998,,
296,Tunnel_Well_3,40,0,,,,1565.6846,-5902.9118,-127.5239,,
297,Tunnel_Well_3,40,0,,,,1562.8862,-5902.8951,-128.2735,,
298,Tunnel_Well_3,40,0,,,,1560,-5902.8895,-128.526,,
299,Tunnel_Well_3,40,0,,,,1557.1138,-5902.8951,-128.2735,,
300,Tunnel_Well_3,40,0,,,,1554.3154,-5902.9118,-127.5239,,
301,Tunnel_Well_3,40,0,,,,1551.6896,-5902.9391,-126.2998,,
302,Tunnel_Well_3,40,0,,,,1549.3164,-5902.9762,-124.6384,,
303,Tunnel_Well_3,40,0,,,,1547.2678,-5903.0218,-122.5903,,
304,Tunnel_Well_3,40,0,,,,1545.606,-5903.0747,-120.2176,,
305,Tunnel_Well_3,40,0,,,,1544.3816,-5903.1333,-117.5925,,
306,Tunnel_Well_3,40,0,,,,1543.6317,-5903.1957,-114.7948,,
307,Tunnel_Well_3,40,0,,,,1543.3792,-5903.26,-111.9093,,
308,Tunnel_Well_3,40,0,,,,1543.6317,-5903.3243,-109.0239,,
309,Tunnel_Well_3,40,0,,,,1544.3816,-5903.3867,-106.2261,,
310,Tunnel_Well_3,40,0,,,,1545.606,-5903.4453,-103.601,,
311,Tunnel_Well_3,40,0,,,,1547.2678,-5903.4982,-101.2283,,
312,Tunnel_Well_3,40,0,,,,1549.3164,-5903.5438,-99.1802,,
313,Tunnel_Well_3,40,0,,,,1551.6896,-5903.5809,-97.5189,,
314,Tunnel_Well_3,40,0,,,,1554.3154,-5903.6082,-96.2948,,
315,Tunnel_Well_3,40,0,,,,1557.1138,-5903.6249,-95.5451,,
316,Tunnel_Well_3,40,0,,,,1560,-5903.6305,-95.2927,,
317,Tunnel_Well_3,40,0,,,,1562.8862,-5903.6249,-95.5451,,
318,Tunnel_Well_3,40,0,,,,1565.6846,-5903.6082,-96.2948,,
319,Tunnel_Well_3,40,0,,,,1568.3104,-5903.5809,-97.5189,,
320,Tunnel_Well_3,40,0,,,,1570.6836,-5903.5438,-99.1802,,
321,Tunnel_Well_3,40,0,,,,1572.7322,-5903.4982,-101.2283,,
322,Tunnel_Well_3,40,0,,,,1574.394,-5903.4453,-103.601,,
323,Tunnel_Well_3,40,0,,,,1575.6184,-5903.3867,-106.2261,,
324,Tunnel_Well_3,40,0,,,,1576.3683,-5903.3243,-109.0239,,
325,Tunnel_Well_3,40,0,,,,1576.6208,-6009.4287,-114.2767,,
326,Tunnel_Well_3,40,0,,,,1576.3683,-6009.3644,-117.1622,,
327,Tunnel_Well_3,40,0,,,,1575.6184,-6009.302,-119.96,,
328,Tunnel_Well_3,40,0,,,,1574.394,-6009.2434,-122.5851,,
329,Tunnel_Well_3,40,0,,,,1572.7322,-6009.1905,-124.9577,,
330,Tunnel_Well_3,40,0,,,,1570.6836,-6009.1449,-127.0058,,
331,Tunnel_Well_3,40,0,,,,1568.3104,-6009.1078,-128.6672,,
332,Tunnel_Well_3,40,0,,,,1565.6846,-6009.0805,-129.8913,,
333,Tunnel_Well_3,40,0,,,,1562.8862,-6009.0638,-130.6409,,
334,Tunnel_Well_3,40,0,,,,1560,-6009.0582,-130.8934,,
335,Tunnel_Well_3,40,0,,,,1557.1138,-6009.0638,-130.6409,,
336,Tunnel_Well_3,40,0,,,,1554.3154,-6009.0805,-129.8913,,
337,Tunnel_Well_3,40,0,,,,1551.6896,-6009.1078,-128.6672,,
338,Tunnel_Well_3,40,0,,,,1549.3164,-6009.1449,-127.0058,,
339,Tunnel_Well_3,40,0,,,,1547.2678,-6009.1905,-124.9577,,
340,Tunnel_Well_3,40,0,,,,1545.606,-6009.2434,-122.5851,,
